geoid,name,year,table,variable,label,estimate,moe,cv,reliability
51145,"Powhatan County, Virginia",2024,B25036,B25036_020,Total:!!Renter occupied:!!Built 1960 to 1969,40,60,91.1854103343465,Low
51145,"Powhatan County, Virginia",2024,B25036,B25036_021,Total:!!Renter occupied:!!Built 1950 to 1959,129,127,59.84778869489409,Low
51145,"Powhatan County, Virginia",2024,B25036,B25036_022,Total:!!Renter occupied:!!Built 1940 to 1949,40,60,91.1854103343465,Low
51145,"Powhatan County, Virginia",2024,B25036,B25036_023,Total:!!Renter occupied:!!Built 1939 or earlier,21,27,78.15892314372557,Low
51760,"Richmond city, Virginia",2024,B25036,B25036_001,Total:,104321,766,0.4463660197282709,High
51760,"Richmond city, Virginia",2024,B25036,B25036_002,Total:!!Owner occupied:,45407,1051,1.4070644946285549,High
51760,"Richmond city, Virginia",2024,B25036,B25036_003,Total:!!Owner occupied:!!Built 2020 or later,319,109,20.771598174386142,Medium
51760,"Richmond city, Virginia",2024,B25036,B25036_004,Total:!!Owner occupied:!!Built 2010 to 2019,1841,440,14.528908400185573,High
51760,"Richmond city, Virginia",2024,B25036,B25036_005,Total:!!Owner occupied:!!Built 2000 to 2009,2386,449,11.43957788212394,High
51760,"Richmond city, Virginia",2024,B25036,B25036_006,Total:!!Owner occupied:!!Built 1990 to 1999,1606,273,10.333589465038022,High
51760,"Richmond city, Virginia",2024,B25036,B25036_007,Total:!!Owner occupied:!!Built 1980 to 1989,2695,514,11.594137516847026,High
51760,"Richmond city, Virginia",2024,B25036,B25036_008,Total:!!Owner occupied:!!Built 1970 to 1979,1939,364,11.411892508750947,High
51760,"Richmond city, Virginia",2024,B25036,B25036_009,Total:!!Owner occupied:!!Built 1960 to 1969,4921,557,6.880752361475445,High
51760,"Richmond city, Virginia",2024,B25036,B25036_010,Total:!!Owner occupied:!!Built 1950 to 1959,7975,580,4.421110804089528,High
51760,"Richmond city, Virginia",2024,B25036,B25036_011,Total:!!Owner occupied:!!Built 1940 to 1949,5638,543,5.854756747256728,High
51760,"Richmond city, Virginia",2024,B25036,B25036_012,Total:!!Owner occupied:!!Built 1939 or earlier,16087,687,2.596066260529042,High
51760,"Richmond city, Virginia",2024,B25036,B25036_013,Total:!!Renter occupied:,58914,1197,1.235121659483459,High
51760,"Richmond city, Virginia",2024,B25036,B25036_014,Total:!!Renter occupied:!!Built 2020 or later,1516,295,11.829241885942048,High
51760,"Richmond city, Virginia",2024,B25036,B25036_015,Total:!!Renter occupied:!!Built 2010 to 2019,7449,923,7.532477177124609,High
51760,"Richmond city, Virginia",2024,B25036,B25036_016,Total:!!Renter occupied:!!Built 2000 to 2009,3348,470,8.533879501621437,High
51760,"Richmond city, Virginia",2024,B25036,B25036_017,Total:!!Renter occupied:!!Built 1990 to 1999,4167,564,8.227913195515786,High
51760,"Richmond city, Virginia",2024,B25036,B25036_018,Total:!!Renter occupied:!!Built 1980 to 1989,4730,606,7.788352172320505,High
51760,"Richmond city, Virginia",2024,B25036,B25036_019,Total:!!Renter occupied:!!Built 1970 to 1979,6530,653,6.079027355623101,High
51760,"Richmond city, Virginia",2024,B25036,B25036_020,Total:!!Renter occupied:!!Built 1960 to 1969,7006,794,6.889448644540025,High
51760,"Richmond city, Virginia",2024,B25036,B25036_021,Total:!!Renter occupied:!!Built 1950 to 1959,6386,659,6.273221151512094,High
51760,"Richmond city, Virginia",2024,B25036,B25036_022,Total:!!Renter occupied:!!Built 1940 to 1949,4493,580,7.847397877278875,High
51760,"Richmond city, Virginia",2024,B25036,B25036_023,Total:!!Renter occupied:!!Built 1939 or earlier,13289,697,3.1884130234549635,High
51,Virginia,2024,B25036,B25036_001,Total:,3365732,7402,0.13369145400264248,High
51,Virginia,2024,B25036,B25036_002,Total:!!Owner occupied:,2266609,13049,0.3499731447440905,High
51,Virginia,2024,B25036,B25036_003,Total:!!Owner occupied:!!Built 2020 or later,39444,1471,2.267074647632487,High
51,Virginia,2024,B25036,B25036_004,Total:!!Owner occupied:!!Built 2010 to 2019,209001,3162,0.9197029917789984,High
51,Virginia,2024,B25036,B25036_005,Total:!!Owner occupied:!!Built 2000 to 2009,369411,4583,0.7541784725094993,High
51,Virginia,2024,B25036,B25036_006,Total:!!Owner occupied:!!Built 1990 to 1999,349340,4924,0.8568480763464861,High
51,Virginia,2024,B25036,B25036_007,Total:!!Owner occupied:!!Built 1980 to 1989,367212,4465,0.7391604071451136,High
51,Virginia,2024,B25036,B25036_008,Total:!!Owner occupied:!!Built 1970 to 1979,312679,3343,0.649937746054197,High
51,Virginia,2024,B25036,B25036_009,Total:!!Owner occupied:!!Built 1960 to 1969,215138,3133,0.8852732992389617,High
51,Virginia,2024,B25036,B25036_010,Total:!!Owner occupied:!!Built 1950 to 1959,184963,3418,1.1233660516708615,High
51,Virginia,2024,B25036,B25036_011,Total:!!Owner occupied:!!Built 1940 to 1949,84541,2404,1.728626555507734,High
51,Virginia,2024,B25036,B25036_012,Total:!!Owner occupied:!!Built 1939 or earlier,134880,2807,1.2651119355897125,High
51,Virginia,2024,B25036,B25036_013,Total:!!Renter occupied:,1099123,8702,0.4812900471433336,High
51,Virginia,2024,B25036,B25036_014,Total:!!Renter occupied:!!Built 2020 or later,16706,916,3.333167160152496,High
51,Virginia,2024,B25036,B25036_015,Total:!!Renter occupied:!!Built 2010 to 2019,133538,3199,1.4562752557802496,High
51,Virginia,2024,B25036,B25036_016,Total:!!Renter occupied:!!Built 2000 to 2009,141325,3388,1.4573320135044092,High
51,Virginia,2024,B25036,B25036_017,Total:!!Renter occupied:!!Built 1990 to 1999,141222,3062,1.3180652988144859,High
51,Virginia,2024,B25036,B25036_018,Total:!!Renter occupied:!!Built 1980 to 1989,170886,3494,1.2429410004650534,High
51,Virginia,2024,B25036,B25036_019,Total:!!Renter occupied:!!Built 1970 to 1979,165766,3832,1.405284125016452,High
51,Virginia,2024,B25036,B25036_020,Total:!!Renter occupied:!!Built 1960 to 1969,119687,2826,1.4353548260872846,High
51,Virginia,2024,B25036,B25036_021,Total:!!Renter occupied:!!Built 1950 to 1959,81068,2591,1.9429071740291424,High
51,Virginia,2024,B25036,B25036_022,Total:!!Renter occupied:!!Built 1940 to 1949,50015,1922,2.3360772923138255,High
51,Virginia,2024,B25036,B25036_023,Total:!!Renter occupied:!!Built 1939 or earlier,78910,2182,1.6809577607362316,High
5103368,"Ashland town, Virginia",2024,B25036,B25036_001,Total:,2809,215,4.652868926518215,High
5103368,"Ashland town, Virginia",2024,B25036,B25036_002,Total:!!Owner occupied:,1567,200,7.758809643424505,High
5103368,"Ashland town, Virginia",2024,B25036,B25036_003,Total:!!Owner occupied:!!Built 2020 or later,88,56,38.684719535783366,Low
5103368,"Ashland town, Virginia",2024,B25036,B25036_004,Total:!!Owner occupied:!!Built 2010 to 2019,172,71,25.093659433095354,Medium
5103368,"Ashland town, Virginia",2024,B25036,B25036_005,Total:!!Owner occupied:!!Built 2000 to 2009,232,85,22.272298501205327,Medium
5103368,"Ashland town, Virginia",2024,B25036,B25036_006,Total:!!Owner occupied:!!Built 1990 to 1999,199,111,33.90814253639016,Low
5103368,"Ashland town, Virginia",2024,B25036,B25036_007,Total:!!Owner occupied:!!Built 1980 to 1989,265,155,35.55657509892757,Low
5103368,"Ashland town, Virginia",2024,B25036,B25036_008,Total:!!Owner occupied:!!Built 1970 to 1979,104,90,52.606967500584524,Low
5103368,"Ashland town, Virginia",2024,B25036,B25036_009,Total:!!Owner occupied:!!Built 1960 to 1969,122,80,39.862474463102295,Low
5103368,"Ashland town, Virginia",2024,B25036,B25036_010,Total:!!Owner occupied:!!Built 1950 to 1959,114,67,35.72761691462699,Low
5103368,"Ashland town, Virginia",2024,B25036,B25036_011,Total:!!Owner occupied:!!Built 1940 to 1949,102,64,38.14291674116455,Low
5103368,"Ashland town, Virginia",2024,B25036,B25036_012,Total:!!Owner occupied:!!Built 1939 or earlier,169,67,24.100285966079745,Medium
5103368,"Ashland town, Virginia",2024,B25036,B25036_013,Total:!!Renter occupied:,1242,209,10.22960319907591,High
5103368,"Ashland town, Virginia",2024,B25036,B25036_014,Total:!!Renter occupied:!!Built 2020 or later,0,19,NA,NA
5103368,"Ashland town, Virginia",2024,B25036,B25036_015,Total:!!Renter occupied:!!Built 2010 to 2019,85,78,55.784015733953154,Low
5103368,"Ashland town, Virginia",2024,B25036,B25036_016,Total:!!Renter occupied:!!Built 2000 to 2009,160,80,30.3951367781155,Low
5103368,"Ashland town, Virginia",2024,B25036,B25036_017,Total:!!Renter occupied:!!Built 1990 to 1999,232,107,28.036893407399642,Medium
5103368,"Ashland town, Virginia",2024,B25036,B25036_018,Total:!!Renter occupied:!!Built 1980 to 1989,108,74,41.652594844084206,Low
5103368,"Ashland town, Virginia",2024,B25036,B25036_019,Total:!!Renter occupied:!!Built 1970 to 1979,127,71,33.9851135629323,Low
5103368,"Ashland town, Virginia",2024,B25036,B25036_020,Total:!!Renter occupied:!!Built 1960 to 1969,139,82,35.86188799720102,Low
5103368,"Ashland town, Virginia",2024,B25036,B25036_021,Total:!!Renter occupied:!!Built 1950 to 1959,130,85,39.7474865559972,Low
5103368,"Ashland town, Virginia",2024,B25036,B25036_022,Total:!!Renter occupied:!!Built 1940 to 1949,41,47,69.68641114982577,Low
5103368,"Ashland town, Virginia",2024,B25036,B25036_023,Total:!!Renter occupied:!!Built 1939 or earlier,220,151,41.72423321359492,Low
51036,"Charles City County, Virginia",2024,B25041,B25041_001,Total:,3270,198,3.680878949276373,High
51036,"Charles City County, Virginia",2024,B25041,B25041_002,Total:!!No bedroom,7,9,78.15892314372557,Low
51036,"Charles City County, Virginia",2024,B25041,B25041_003,Total:!!1 bedroom,87,45,31.443244942878106,Low
51036,"Charles City County, Virginia",2024,B25041,B25041_004,Total:!!2 bedrooms,690,100,8.810184573366811,High
51036,"Charles City County, Virginia",2024,B25041,B25041_005,Total:!!3 bedrooms,1915,165,5.237804248970295,High
51036,"Charles City County, Virginia",2024,B25041,B25041_006,Total:!!4 bedrooms,504,110,13.267718434891687,High
51036,"Charles City County, Virginia",2024,B25041,B25041_007,Total:!!5 or more bedrooms,67,34,30.848795535997827,Low
51041,"Chesterfield County, Virginia",2024,B25041,B25041_001,Total:,145709,144,0.06007727314096772,High
51041,"Chesterfield County, Virginia",2024,B25041,B25041_002,Total:!!No bedroom,974,276,17.22599127466094,Medium
51041,"Chesterfield County, Virginia",2024,B25041,B25041_003,Total:!!1 bedroom,7239,803,6.743278030895635,High
51041,"Chesterfield County, Virginia",2024,B25041,B25041_004,Total:!!2 bedrooms,19637,1236,3.8262859966136133,High
51041,"Chesterfield County, Virginia",2024,B25041,B25041_005,Total:!!3 bedrooms,56576,1735,1.8642379210276585,High
51041,"Chesterfield County, Virginia",2024,B25041,B25041_006,Total:!!4 bedrooms,44591,1306,1.7804511507801504,High
51041,"Chesterfield County, Virginia",2024,B25041,B25041_007,Total:!!5 or more bedrooms,16692,1062,3.8676773614136906,High
51075,"Goochland County, Virginia",2024,B25041,B25041_001,Total:,11208,27,0.14644337848128453,High
51075,"Goochland County, Virginia",2024,B25041,B25041_002,Total:!!No bedroom,37,30,49.28941099153866,Low
51075,"Goochland County, Virginia",2024,B25041,B25041_003,Total:!!1 bedroom,576,224,23.64066193853428,Medium
51075,"Goochland County, Virginia",2024,B25041,B25041_004,Total:!!2 bedrooms,1167,241,12.553946809812915,High
51075,"Goochland County, Virginia",2024,B25041,B25041_005,Total:!!3 bedrooms,5222,469,5.459716257731202,High
51075,"Goochland County, Virginia",2024,B25041,B25041_006,Total:!!4 bedrooms,3100,377,7.3928816550642225,High
51075,"Goochland County, Virginia",2024,B25041,B25041_007,Total:!!5 or more bedrooms,1106,280,15.389942672463544,Medium
51085,"Hanover County, Virginia",2024,B25041,B25041_001,Total:,44589,96,0.13088129945498164,High
51085,"Hanover County, Virginia",2024,B25041,B25041_002,Total:!!No bedroom,502,234,28.33650201625111,Medium
51085,"Hanover County, Virginia",2024,B25041,B25041_003,Total:!!1 bedroom,1196,301,15.29922436490429,Medium
51085,"Hanover County, Virginia",2024,B25041,B25041_004,Total:!!2 bedrooms,5668,481,5.158807618304007,High
51085,"Hanover County, Virginia",2024,B25041,B25041_005,Total:!!3 bedrooms,19099,720,2.291690505287519,High
51085,"Hanover County, Virginia",2024,B25041,B25041_006,Total:!!4 bedrooms,14199,716,3.0654155832284946,High
51085,"Hanover County, Virginia",2024,B25041,B25041_007,Total:!!5 or more bedrooms,3925,428,6.628850211991559,High
51087,"Henrico County, Virginia",2024,B25041,B25041_001,Total:,144916,115,0.04824092204426402,High
51087,"Henrico County, Virginia",2024,B25041,B25041_002,Total:!!No bedroom,2730,449,9.998107262544952,High
51087,"Henrico County, Virginia",2024,B25041,B25041_003,Total:!!1 bedroom,11843,830,4.260400831856095,High
51087,"Henrico County, Virginia",2024,B25041,B25041_004,Total:!!2 bedrooms,33493,1262,2.290548031766743,High
51087,"Henrico County, Virginia",2024,B25041,B25041_005,Total:!!3 bedrooms,51433,1502,1.7752608419003162,High
51087,"Henrico County, Virginia",2024,B25041,B25041_006,Total:!!4 bedrooms,33896,1115,1.9996800511918094,High
51087,"Henrico County, Virginia",2024,B25041,B25041_007,Total:!!5 or more bedrooms,11521,905,4.775210274141919,High
51127,"New Kent County, Virginia",2024,B25041,B25041_001,Total:,9795,45,0.279281501789729,High
51127,"New Kent County, Virginia",2024,B25041,B25041_002,Total:!!No bedroom,17,25,89.39746111210441,Low
51127,"New Kent County, Virginia",2024,B25041,B25041_003,Total:!!1 bedroom,320,175,33.244680851063826,Low
51127,"New Kent County, Virginia",2024,B25041,B25041_004,Total:!!2 bedrooms,951,281,17.9622154251324,Medium
51127,"New Kent County, Virginia",2024,B25041,B25041_005,Total:!!3 bedrooms,4743,412,5.280538204757995,High
51127,"New Kent County, Virginia",2024,B25041,B25041_006,Total:!!4 bedrooms,2804,360,7.804742681969744,High
51127,"New Kent County, Virginia",2024,B25041,B25041_007,Total:!!5 or more bedrooms,960,267,16.907294832826747,Medium
51145,"Powhatan County, Virginia",2024,B25041,B25041_001,Total:,12021,30,0.15171019105622913,High
51145,"Powhatan County, Virginia",2024,B25041,B25041_002,Total:!!No bedroom,40,47,71.42857142857142,Low
51145,"Powhatan County, Virginia",2024,B25041,B25041_003,Total:!!1 bedroom,152,98,39.193729003359465,Low
51145,"Powhatan County, Virginia",2024,B25041,B25041_004,Total:!!2 bedrooms,945,261,16.789694601244754,Medium
51145,"Powhatan County, Virginia",2024,B25041,B25041_005,Total:!!3 bedrooms,6231,479,4.673173011303907,High
51145,"Powhatan County, Virginia",2024,B25041,B25041_006,Total:!!4 bedrooms,3676,436,7.2101630224474205,High
51145,"Powhatan County, Virginia",2024,B25041,B25041_007,Total:!!5 or more bedrooms,977,253,15.742005332370976,Medium
51760,"Richmond city, Virginia",2024,B25041,B25041_001,Total:,114293,103,0.05478374157902753,High
51760,"Richmond city, Virginia",2024,B25041,B25041_002,Total:!!No bedroom,4941,727,8.944450288480052,High
51760,"Richmond city, Virginia",2024,B25041,B25041_003,Total:!!1 bedroom,22553,1201,3.2372242513649376,High
51760,"Richmond city, Virginia",2024,B25041,B25041_004,Total:!!2 bedrooms,36921,1541,2.537250116469001,High
51760,"Richmond city, Virginia",2024,B25041,B25041_005,Total:!!3 bedrooms,34035,1238,2.211204896800763,High
51760,"Richmond city, Virginia",2024,B25041,B25041_006,Total:!!4 bedrooms,13500,928,4.178768434087583,High
51760,"Richmond city, Virginia",2024,B25041,B25041_007,Total:!!5 or more bedrooms,2343,327,8.484173902214058,High
51,Virginia,2024,B25041,B25041_001,Total:,3684756,486,0.008017918404455619,High
51,Virginia,2024,B25041,B25041_002,Total:!!No bedroom,69785,2651,2.309307375475652,High
51,Virginia,2024,B25041,B25041_003,Total:!!1 bedroom,319156,4408,0.8396004644621008,High
51,Virginia,2024,B25041,B25041_004,Total:!!2 bedrooms,822130,7071,0.5228467813072257,High
51,Virginia,2024,B25041,B25041_005,Total:!!3 bedrooms,1416270,7997,0.34325362934269543,High
51,Virginia,2024,B25041,B25041_006,Total:!!4 bedrooms,776599,6494,0.5083344640852797,High
51,Virginia,2024,B25041,B25041_007,Total:!!5 or more bedrooms,280816,4287,0.9280379420530251,High
5103368,"Ashland town, Virginia",2024,B25041,B25041_001,Total:,3164,238,4.572719692282863,High
5103368,"Ashland town, Virginia",2024,B25041,B25041_002,Total:!!No bedroom,135,87,39.17595406957109,Low
5103368,"Ashland town, Virginia",2024,B25041,B25041_003,Total:!!1 bedroom,241,105,26.485388893793594,Medium
5103368,"Ashland town, Virginia",2024,B25041,B25041_004,Total:!!2 bedrooms,1101,239,13.196072098037428,High
5103368,"Ashland town, Virginia",2024,B25041,B25041_005,Total:!!3 bedrooms,1280,212,10.06838905775076,High
5103368,"Ashland town, Virginia",2024,B25041,B25041_006,Total:!!4 bedrooms,266,95,21.710811984368213,Medium
5103368,"Ashland town, Virginia",2024,B25041,B25041_007,Total:!!5 or more bedrooms,141,70,30.179568432171422,Low
51036,"Charles City County, Virginia",2024,B25042,B25042_001,Total:,2911,215,4.489834700992672,High
51036,"Charles City County, Virginia",2024,B25042,B25042_002,Total:!!Owner occupied:,2511,213,5.156642081830825,High
51036,"Charles City County, Virginia",2024,B25042,B25042_003,Total:!!Owner occupied:!!No bedroom,2,3,91.1854103343465,Low
51036,"Charles City County, Virginia",2024,B25042,B25042_004,Total:!!Owner occupied:!!1 bedroom,42,37,53.55333622810827,Low
51036,"Charles City County, Virginia",2024,B25042,B25042_005,Total:!!Owner occupied:!!2 bedrooms,319,57,10.86221188935789,High
51036,"Charles City County, Virginia",2024,B25042,B25042_006,Total:!!Owner occupied:!!3 bedrooms,1675,160,5.806832100893708,High
51036,"Charles City County, Virginia",2024,B25042,B25042_007,Total:!!Owner occupied:!!4 bedrooms,418,113,16.433734238885414,Medium
51036,"Charles City County, Virginia",2024,B25042,B25042_008,Total:!!Owner occupied:!!5 or more bedrooms,55,30,33.158331030671455,Low
51036,"Charles City County, Virginia",2024,B25042,B25042_009,Total:!!Renter occupied:,400,76,11.55015197568389,High
51036,"Charles City County, Virginia",2024,B25042,B25042_010,Total:!!Renter occupied:!!No bedroom,5,9,109.4224924012158,Low
51036,"Charles City County, Virginia",2024,B25042,B25042_011,Total:!!Renter occupied:!!1 bedroom,33,26,47.895367044303214,Low
51036,"Charles City County, Virginia",2024,B25042,B25042_012,Total:!!Renter occupied:!!2 bedrooms,145,53,22.219893092967194,Medium
51036,"Charles City County, Virginia",2024,B25042,B25042_013,Total:!!Renter occupied:!!3 bedrooms,173,47,16.515276630883566,Medium
51036,"Charles City County, Virginia",2024,B25042,B25042_014,Total:!!Renter occupied:!!4 bedrooms,33,21,38.684719535783366,Low
51036,"Charles City County, Virginia",2024,B25042,B25042_015,Total:!!Renter occupied:!!5 or more bedrooms,11,16,88.42221608179055,Low
51041,"Chesterfield County, Virginia",2024,B25042,B25042_001,Total:,140155,557,0.24159096978930944,High
51041,"Chesterfield County, Virginia",2024,B25042,B25042_002,Total:!!Owner occupied:,107538,1185,0.6698699451741127,High
51041,"Chesterfield County, Virginia",2024,B25042,B25042_003,Total:!!Owner occupied:!!No bedroom,94,116,75.01778438854038,Low
51041,"Chesterfield County, Virginia",2024,B25042,B25042_004,Total:!!Owner occupied:!!1 bedroom,465,281,36.735627675915936,Low
51041,"Chesterfield County, Virginia",2024,B25042,B25042_005,Total:!!Owner occupied:!!2 bedrooms,6201,719,7.048573889200144,High
51041,"Chesterfield County, Virginia",2024,B25042,B25042_006,Total:!!Owner occupied:!!3 bedrooms,44680,1383,1.881668494365879,High
51041,"Chesterfield County, Virginia",2024,B25042,B25042_007,Total:!!Owner occupied:!!4 bedrooms,40215,1437,2.172214922300235,High
51041,"Chesterfield County, Virginia",2024,B25042,B25042_008,Total:!!Owner occupied:!!5 or more bedrooms,15883,1047,4.00726666331133,High
51041,"Chesterfield County, Virginia",2024,B25042,B25042_009,Total:!!Renter occupied:,32617,1192,2.221602418340968,High
51041,"Chesterfield County, Virginia",2024,B25042,B25042_010,Total:!!Renter occupied:!!No bedroom,687,239,21.14829021825212,Medium
51041,"Chesterfield County, Virginia",2024,B25042,B25042_011,Total:!!Renter occupied:!!1 bedroom,5984,699,7.1010028769728395,High
51041,"Chesterfield County, Virginia",2024,B25042,B25042_012,Total:!!Renter occupied:!!2 bedrooms,12042,1058,5.340982346993224,High
51041,"Chesterfield County, Virginia",2024,B25042,B25042_013,Total:!!Renter occupied:!!3 bedrooms,9804,1000,6.200558298269176,High
51041,"Chesterfield County, Virginia",2024,B25042,B25042_014,Total:!!Renter occupied:!!4 bedrooms,3481,563,9.83192301412182,High
51041,"Chesterfield County, Virginia",2024,B25042,B25042_015,Total:!!Renter occupied:!!5 or more bedrooms,619,252,24.7482212215997,Medium
51075,"Goochland County, Virginia",2024,B25042,B25042_001,Total:,10342,258,1.5165239390357377,High
51075,"Goochland County, Virginia",2024,B25042,B25042_002,Total:!!Owner occupied:,8784,334,2.311469873381279,High
51075,"Goochland County, Virginia",2024,B25042,B25042_003,Total:!!Owner occupied:!!No bedroom,0,25,NA,NA
51075,"Goochland County, Virginia",2024,B25042,B25042_004,Total:!!Owner occupied:!!1 bedroom,100,102,62.00607902735562,Low
51075,"Goochland County, Virginia",2024,B25042,B25042_005,Total:!!Owner occupied:!!2 bedrooms,475,139,17.789153735402337,Medium
51075,"Goochland County, Virginia",2024,B25042,B25042_006,Total:!!Owner occupied:!!3 bedrooms,4270,471,6.705437668614707,High
51075,"Goochland County, Virginia",2024,B25042,B25042_007,Total:!!Owner occupied:!!4 bedrooms,2970,377,7.716475801582185,High
51075,"Goochland County, Virginia",2024,B25042,B25042_008,Total:!!Owner occupied:!!5 or more bedrooms,969,269,16.875731255548132,Medium
51075,"Goochland County, Virginia",2024,B25042,B25042_009,Total:!!Renter occupied:,1558,249,9.71551868774167,High
51075,"Goochland County, Virginia",2024,B25042,B25042_010,Total:!!Renter occupied:!!No bedroom,37,30,49.28941099153866,Low
51075,"Goochland County, Virginia",2024,B25042,B25042_011,Total:!!Renter occupied:!!1 bedroom,377,155,24.993348544339007,Medium
51075,"Goochland County, Virginia",2024,B25042,B25042_012,Total:!!Renter occupied:!!2 bedrooms,568,176,18.83642279207158,Medium
51075,"Goochland County, Virginia",2024,B25042,B25042_013,Total:!!Renter occupied:!!3 bedrooms,491,179,22.161830889135132,Medium
51075,"Goochland County, Virginia",2024,B25042,B25042_014,Total:!!Renter occupied:!!4 bedrooms,85,79,56.49919542284999,Low
51075,"Goochland County, Virginia",2024,B25042,B25042_015,Total:!!Renter occupied:!!5 or more bedrooms,0,25,NA,NA
51085,"Hanover County, Virginia",2024,B25042,B25042_001,Total:,42688,384,0.5468390424848366,High
51085,"Hanover County, Virginia",2024,B25042,B25042_002,Total:!!Owner occupied:,35055,611,1.059559467775129,High
51085,"Hanover County, Virginia",2024,B25042,B25042_003,Total:!!Owner occupied:!!No bedroom,130,63,29.459901800327337,Medium
51085,"Hanover County, Virginia",2024,B25042,B25042_004,Total:!!Owner occupied:!!1 bedroom,118,67,34.516511256504046,Low
51085,"Hanover County, Virginia",2024,B25042,B25042_005,Total:!!Owner occupied:!!2 bedrooms,2275,319,8.523998797555029,High
51085,"Hanover County, Virginia",2024,B25042,B25042_006,Total:!!Owner occupied:!!3 bedrooms,15926,695,2.6528469246251754,High
51085,"Hanover County, Virginia",2024,B25042,B25042_007,Total:!!Owner occupied:!!4 bedrooms,12968,698,3.2720242861080537,High
51085,"Hanover County, Virginia",2024,B25042,B25042_008,Total:!!Owner occupied:!!5 or more bedrooms,3638,386,6.449985044723795,High
51085,"Hanover County, Virginia",2024,B25042,B25042_009,Total:!!Renter occupied:,7633,544,4.332491656568802,High
51085,"Hanover County, Virginia",2024,B25042,B25042_010,Total:!!Renter occupied:!!No bedroom,276,196,43.16990440949738,Low
51085,"Hanover County, Virginia",2024,B25042,B25042_011,Total:!!Renter occupied:!!1 bedroom,994,257,15.717404732345438,Medium
51085,"Hanover County, Virginia",2024,B25042,B25042_012,Total:!!Renter occupied:!!2 bedrooms,2840,384,8.219529945631235,High
51085,"Hanover County, Virginia",2024,B25042,B25042_013,Total:!!Renter occupied:!!3 bedrooms,2476,383,9.403341991937186,High
51085,"Hanover County, Virginia",2024,B25042,B25042_014,Total:!!Renter occupied:!!4 bedrooms,860,250,17.67159115006715,Medium
51085,"Hanover County, Virginia",2024,B25042,B25042_015,Total:!!Renter occupied:!!5 or more bedrooms,187,109,35.433902768070475,Low
51087,"Henrico County, Virginia",2024,B25042,B25042_001,Total:,137365,837,0.3704106502134121,High
51087,"Henrico County, Virginia",2024,B25042,B25042_002,Total:!!Owner occupied:,88571,1494,1.0253996081449812,High
51087,"Henrico County, Virginia",2024,B25042,B25042_003,Total:!!Owner occupied:!!No bedroom,146,66,27.480534621309904,Medium
51087,"Henrico County, Virginia",2024,B25042,B25042_004,Total:!!Owner occupied:!!1 bedroom,610,151,15.048084109821119,Medium
51087,"Henrico County, Virginia",2024,B25042,B25042_005,Total:!!Owner occupied:!!2 bedrooms,10115,798,4.795910854955249,High
51087,"Henrico County, Virginia",2024,B25042,B25042_006,Total:!!Owner occupied:!!3 bedrooms,37523,1411,2.2859333205725005,High
51087,"Henrico County, Virginia",2024,B25042,B25042_007,Total:!!Owner occupied:!!4 bedrooms,29655,1088,2.2303091427812958,High
51087,"Henrico County, Virginia",2024,B25042,B25042_008,Total:!!Owner occupied:!!5 or more bedrooms,10522,846,4.887718250196866,High
51087,"Henrico County, Virginia",2024,B25042,B25042_009,Total:!!Renter occupied:,48794,1353,1.685642499520034,High
51087,"Henrico County, Virginia",2024,B25042,B25042_010,Total:!!Renter occupied:!!No bedroom,2121,371,10.633282173202122,High
51087,"Henrico County, Virginia",2024,B25042,B25042_011,Total:!!Renter occupied:!!1 bedroom,10129,792,4.753272451035142,High
51087,"Henrico County, Virginia",2024,B25042,B25042_012,Total:!!Renter occupied:!!2 bedrooms,20421,995,2.961966710173343,High
51087,"Henrico County, Virginia",2024,B25042,B25042_013,Total:!!Renter occupied:!!3 bedrooms,11756,914,4.726293810002988,High
51087,"Henrico County, Virginia",2024,B25042,B25042_014,Total:!!Renter occupied:!!4 bedrooms,3598,553,9.343252161366243,High
51087,"Henrico County, Virginia",2024,B25042,B25042_015,Total:!!Renter occupied:!!5 or more bedrooms,769,266,21.02758487120604,Medium
51127,"New Kent County, Virginia",2024,B25042,B25042_001,Total:,9263,232,1.5225459856467225,High
51127,"New Kent County, Virginia",2024,B25042,B25042_002,Total:!!Owner occupied:,8582,296,2.096704844167371,High
51127,"New Kent County, Virginia",2024,B25042,B25042_003,Total:!!Owner occupied:!!No bedroom,14,24,104.21189752496744,Low
51127,"New Kent County, Virginia",2024,B25042,B25042_004,Total:!!Owner occupied:!!1 bedroom,69,86,75.76758733095458,Low
51127,"New Kent County, Virginia",2024,B25042,B25042_005,Total:!!Owner occupied:!!2 bedrooms,706,227,19.545881157598355,Medium
51127,"New Kent County, Virginia",2024,B25042,B25042_006,Total:!!Owner occupied:!!3 bedrooms,4286,413,5.857765510668083,High
51127,"New Kent County, Virginia",2024,B25042,B25042_007,Total:!!Owner occupied:!!4 bedrooms,2606,334,7.79123229769039,High
51127,"New Kent County, Virginia",2024,B25042,B25042_008,Total:!!Owner occupied:!!5 or more bedrooms,901,251,16.93491527482129,Medium
51127,"New Kent County, Virginia",2024,B25042,B25042_009,Total:!!Renter occupied:,681,208,18.567366959906092,Medium
51127,"New Kent County, Virginia",2024,B25042,B25042_010,Total:!!Renter occupied:!!No bedroom,1,2,121.580547112462,Low
51127,"New Kent County, Virginia",2024,B25042,B25042_011,Total:!!Renter occupied:!!1 bedroom,171,129,45.85932917399883,Low
