geoid,name,year,table,variable,label,estimate,moe,cv,reliability
51036,"Charles City County, Virginia",2014,B19013,B19013_001,Median household income in the past 12 months (in 2014 Inflation-adjusted dollars),48088,3539,4.473814218006603,High
51041,"Chesterfield County, Virginia",2014,B19013,B19013_001,Median household income in the past 12 months (in 2014 Inflation-adjusted dollars),72514,992,0.8316180512422588,High
51075,"Goochland County, Virginia",2014,B19013,B19013_001,Median household income in the past 12 months (in 2014 Inflation-adjusted dollars),82460,4541,3.347667138234841,High
51085,"Hanover County, Virginia",2014,B19013,B19013_001,Median household income in the past 12 months (in 2014 Inflation-adjusted dollars),77550,2122,1.6634037457939672,High
51087,"Henrico County, Virginia",2014,B19013,B19013_001,Median household income in the past 12 months (in 2014 Inflation-adjusted dollars),61438,1048,1.0369511814663577,High
51127,"New Kent County, Virginia",2014,B19013,B19013_001,Median household income in the past 12 months (in 2014 Inflation-adjusted dollars),73030,5344,4.448353031418574,High
51145,"Powhatan County, Virginia",2014,B19013,B19013_001,Median household income in the past 12 months (in 2014 Inflation-adjusted dollars),75447,4434,3.5726281091140573,High
51760,"Richmond city, Virginia",2014,B19013,B19013_001,Median household income in the past 12 months (in 2014 Inflation-adjusted dollars),41331,939,1.3810957119184368,High
51,Virginia,2014,B19013,B19013_001,Median household income in the past 12 months (in 2014 Inflation-adjusted dollars),64792,274,0.25707703041127444,High
5103368,"Ashland town, Virginia",2014,B19013,B19013_001,Median household income in the past 12 months (in 2014 Inflation-adjusted dollars),41582,5106,7.464651454430174,High
51036,"Charles City County, Virginia",2019,B19013,B19013_001,Median household income in the past 12 months (in 2019 inflation-adjusted dollars),57198,5222,5.549963434222146,High
51041,"Chesterfield County, Virginia",2019,B19013,B19013_001,Median household income in the past 12 months (in 2019 inflation-adjusted dollars),82599,1297,0.9545513238953451,High
51075,"Goochland County, Virginia",2019,B19013,B19013_001,Median household income in the past 12 months (in 2019 inflation-adjusted dollars),93994,7165,4.63393737930501,High
51085,"Hanover County, Virginia",2019,B19013,B19013_001,Median household income in the past 12 months (in 2019 inflation-adjusted dollars),89390,2017,1.3716744799520968,High
51087,"Henrico County, Virginia",2019,B19013,B19013_001,Median household income in the past 12 months (in 2019 inflation-adjusted dollars),70307,1281,1.1076043697716003,High
51127,"New Kent County, Virginia",2019,B19013,B19013_001,Median household income in the past 12 months (in 2019 inflation-adjusted dollars),87904,6962,4.814591878623046,High
51145,"Powhatan County, Virginia",2019,B19013,B19013_001,Median household income in the past 12 months (in 2019 inflation-adjusted dollars),89090,7595,5.1824237025432085,High
51760,"Richmond city, Virginia",2019,B19013,B19013_001,Median household income in the past 12 months (in 2019 inflation-adjusted dollars),47250,1316,1.6931216931216932,High
51,Virginia,2019,B19013,B19013_001,Median household income in the past 12 months (in 2019 inflation-adjusted dollars),74222,341,0.2792902816237069,High
5103368,"Ashland town, Virginia",2019,B19013,B19013_001,Median household income in the past 12 months (in 2019 inflation-adjusted dollars),55000,6041,6.676982591876208,High
51036,"Charles City County, Virginia",2024,B19013,B19013_001,Median household income in the past 12 months (in 2024 inflation-adjusted dollars),75417,9739,7.850172695335717,High
51041,"Chesterfield County, Virginia",2024,B19013,B19013_001,Median household income in the past 12 months (in 2024 inflation-adjusted dollars),101931,1923,1.1468512626054117,High
51075,"Goochland County, Virginia",2024,B19013,B19013_001,Median household income in the past 12 months (in 2024 inflation-adjusted dollars),118931,7243,3.7021798468673532,High
51085,"Hanover County, Virginia",2024,B19013,B19013_001,Median household income in the past 12 months (in 2024 inflation-adjusted dollars),112805,4144,2.2331890751032426,High
51087,"Henrico County, Virginia",2024,B19013,B19013_001,Median household income in the past 12 months (in 2024 inflation-adjusted dollars),88783,2074,1.4200807289190847,High
51127,"New Kent County, Virginia",2024,B19013,B19013_001,Median household income in the past 12 months (in 2024 inflation-adjusted dollars),123314,7122,3.510942214732124,High
51145,"Powhatan County, Virginia",2024,B19013,B19013_001,Median household income in the past 12 months (in 2024 inflation-adjusted dollars),110537,6157,3.3860672379901238,High
51760,"Richmond city, Virginia",2024,B19013,B19013_001,Median household income in the past 12 months (in 2024 inflation-adjusted dollars),64587,1911,1.7986624671521738,High
51,Virginia,2024,B19013,B19013_001,Median household income in the past 12 months (in 2024 inflation-adjusted dollars),93170,458,0.29882950830475263,High
5103368,"Ashland town, Virginia",2024,B19013,B19013_001,Median household income in the past 12 months (in 2024 inflation-adjusted dollars),61164,16895,16.791767571325007,Medium
51036,"Charles City County, Virginia",2024,B19001,B19001_001,Total:,2911,215,4.489834700992672,High
51036,"Charles City County, Virginia",2024,B19001,B19001_002,"Total:!!Less than $10,000",184,56,18.501387604070306,Medium
51036,"Charles City County, Virginia",2024,B19001,B19001_003,"Total:!!$10,000 to $14,999",79,37,28.47139394405756,Medium
51036,"Charles City County, Virginia",2024,B19001,B19001_004,"Total:!!$15,000 to $19,999",125,40,19.452887537993917,Medium
51036,"Charles City County, Virginia",2024,B19001,B19001_005,"Total:!!$20,000 to $24,999",75,35,28.368794326241137,Medium
51036,"Charles City County, Virginia",2024,B19001,B19001_006,"Total:!!$25,000 to $29,999",82,27,20.016309585588257,Medium
51036,"Charles City County, Virginia",2024,B19001,B19001_007,"Total:!!$30,000 to $34,999",85,34,24.316109422492403,Medium
51036,"Charles City County, Virginia",2024,B19001,B19001_008,"Total:!!$35,000 to $39,999",58,24,25.154595954302483,Medium
51036,"Charles City County, Virginia",2024,B19001,B19001_009,"Total:!!$40,000 to $44,999",66,21,19.342359767891683,Medium
51036,"Charles City County, Virginia",2024,B19001,B19001_010,"Total:!!$45,000 to $49,999",86,40,28.27454584010744,Medium
51036,"Charles City County, Virginia",2024,B19001,B19001_011,"Total:!!$50,000 to $59,999",233,62,16.17595262011297,Medium
51036,"Charles City County, Virginia",2024,B19001,B19001_012,"Total:!!$60,000 to $74,999",378,73,11.73992055451022,High
51036,"Charles City County, Virginia",2024,B19001,B19001_013,"Total:!!$75,000 to $99,999",436,91,12.687878196369315,High
51036,"Charles City County, Virginia",2024,B19001,B19001_014,"Total:!!$100,000 to $124,999",338,91,16.366612111292962,Medium
51036,"Charles City County, Virginia",2024,B19001,B19001_015,"Total:!!$125,000 to $149,999",225,63,17.021276595744684,Medium
51036,"Charles City County, Virginia",2024,B19001,B19001_016,"Total:!!$150,000 to $199,999",211,74,21.319811578962533,Medium
51036,"Charles City County, Virginia",2024,B19001,B19001_017,"Total:!!$200,000 or more",250,88,21.398176291793312,Medium
51041,"Chesterfield County, Virginia",2024,B19001,B19001_001,Total:,140155,557,0.24159096978930944,High
51041,"Chesterfield County, Virginia",2024,B19001,B19001_002,"Total:!!Less than $10,000",4515,582,7.836088418544063,High
51041,"Chesterfield County, Virginia",2024,B19001,B19001_003,"Total:!!$10,000 to $14,999",1964,429,13.278527166814206,High
51041,"Chesterfield County, Virginia",2024,B19001,B19001_004,"Total:!!$15,000 to $19,999",2317,373,9.786263287213709,High
51041,"Chesterfield County, Virginia",2024,B19001,B19001_005,"Total:!!$20,000 to $24,999",2922,467,9.715625513607076,High
51041,"Chesterfield County, Virginia",2024,B19001,B19001_006,"Total:!!$25,000 to $29,999",3036,393,7.869096675757175,High
51041,"Chesterfield County, Virginia",2024,B19001,B19001_007,"Total:!!$30,000 to $34,999",3269,433,8.052061318399517,High
51041,"Chesterfield County, Virginia",2024,B19001,B19001_008,"Total:!!$35,000 to $39,999",3558,487,8.320647336111438,High
51041,"Chesterfield County, Virginia",2024,B19001,B19001_009,"Total:!!$40,000 to $44,999",4513,591,7.960791418509311,High
51041,"Chesterfield County, Virginia",2024,B19001,B19001_010,"Total:!!$45,000 to $49,999",3064,396,7.856706373455443,High
51041,"Chesterfield County, Virginia",2024,B19001,B19001_011,"Total:!!$50,000 to $59,999",7623,759,6.052711219884473,High
51041,"Chesterfield County, Virginia",2024,B19001,B19001_012,"Total:!!$60,000 to $74,999",14069,1162,5.020847101595026,High
51041,"Chesterfield County, Virginia",2024,B19001,B19001_013,"Total:!!$75,000 to $99,999",17721,1138,3.9038051637599955,High
51041,"Chesterfield County, Virginia",2024,B19001,B19001_014,"Total:!!$100,000 to $124,999",16760,869,3.151953921262813,High
51041,"Chesterfield County, Virginia",2024,B19001,B19001_015,"Total:!!$125,000 to $149,999",13952,1018,4.435528847494492,High
51041,"Chesterfield County, Virginia",2024,B19001,B19001_016,"Total:!!$150,000 to $199,999",17111,959,3.4070406370419923,High
51041,"Chesterfield County, Virginia",2024,B19001,B19001_017,"Total:!!$200,000 or more",23761,1056,2.701676228920497,High
51075,"Goochland County, Virginia",2024,B19001,B19001_001,Total:,10342,258,1.5165239390357377,High
51075,"Goochland County, Virginia",2024,B19001,B19001_002,"Total:!!Less than $10,000",252,121,29.188980556761713,Medium
51075,"Goochland County, Virginia",2024,B19001,B19001_003,"Total:!!$10,000 to $14,999",70,48,41.684759009986976,Low
51075,"Goochland County, Virginia",2024,B19001,B19001_004,"Total:!!$15,000 to $19,999",195,85,26.4983243706648,Medium
51075,"Goochland County, Virginia",2024,B19001,B19001_005,"Total:!!$20,000 to $24,999",158,75,28.856142510869148,Medium
51075,"Goochland County, Virginia",2024,B19001,B19001_006,"Total:!!$25,000 to $29,999",99,86,52.80771238218046,Low
51075,"Goochland County, Virginia",2024,B19001,B19001_007,"Total:!!$30,000 to $34,999",136,71,31.73609869479707,Low
51075,"Goochland County, Virginia",2024,B19001,B19001_008,"Total:!!$35,000 to $39,999",255,130,30.991119852196196,Low
51075,"Goochland County, Virginia",2024,B19001,B19001_009,"Total:!!$40,000 to $44,999",288,126,26.595744680851062,Medium
51075,"Goochland County, Virginia",2024,B19001,B19001_010,"Total:!!$45,000 to $49,999",149,75,30.599130984680034,Low
51075,"Goochland County, Virginia",2024,B19001,B19001_011,"Total:!!$50,000 to $59,999",588,202,20.88373343258276,Medium
51075,"Goochland County, Virginia",2024,B19001,B19001_012,"Total:!!$60,000 to $74,999",799,245,18.64032167869411,Medium
51075,"Goochland County, Virginia",2024,B19001,B19001_013,"Total:!!$75,000 to $99,999",1298,243,11.38061361645927,High
51075,"Goochland County, Virginia",2024,B19001,B19001_014,"Total:!!$100,000 to $124,999",1236,326,16.033680565802026,Medium
51075,"Goochland County, Virginia",2024,B19001,B19001_015,"Total:!!$125,000 to $149,999",692,191,16.778818279248732,Medium
51075,"Goochland County, Virginia",2024,B19001,B19001_016,"Total:!!$150,000 to $199,999",1492,290,11.815803841358575,High
51075,"Goochland County, Virginia",2024,B19001,B19001_017,"Total:!!$200,000 or more",2635,348,8.028468765680604,High
51085,"Hanover County, Virginia",2024,B19001,B19001_001,Total:,42688,384,0.5468390424848366,High
51085,"Hanover County, Virginia",2024,B19001,B19001_002,"Total:!!Less than $10,000",1155,309,16.263371886472193,Medium
51085,"Hanover County, Virginia",2024,B19001,B19001_003,"Total:!!$10,000 to $14,999",623,189,18.441993101328507,Medium
51085,"Hanover County, Virginia",2024,B19001,B19001_004,"Total:!!$15,000 to $19,999",593,225,23.06544949435409,Medium
51085,"Hanover County, Virginia",2024,B19001,B19001_005,"Total:!!$20,000 to $24,999",1170,286,14.85984464707869,High
51085,"Hanover County, Virginia",2024,B19001,B19001_006,"Total:!!$25,000 to $29,999",751,193,15.6225336835587,Medium
51085,"Hanover County, Virginia",2024,B19001,B19001_007,"Total:!!$30,000 to $34,999",1021,264,15.718542819632697,Medium
51085,"Hanover County, Virginia",2024,B19001,B19001_008,"Total:!!$35,000 to $39,999",975,196,12.220403709765412,High
51085,"Hanover County, Virginia",2024,B19001,B19001_009,"Total:!!$40,000 to $44,999",846,206,14.802359754826933,High
51085,"Hanover County, Virginia",2024,B19001,B19001_010,"Total:!!$45,000 to $49,999",1061,249,14.266520372762978,High
51085,"Hanover County, Virginia",2024,B19001,B19001_011,"Total:!!$50,000 to $59,999",2309,369,9.714859654503785,High
51085,"Hanover County, Virginia",2024,B19001,B19001_012,"Total:!!$60,000 to $74,999",3314,414,7.594198325974544,High
51085,"Hanover County, Virginia",2024,B19001,B19001_013,"Total:!!$75,000 to $99,999",5018,553,6.699286822757222,High
51085,"Hanover County, Virginia",2024,B19001,B19001_014,"Total:!!$100,000 to $124,999",4760,468,5.976858828637838,High
51085,"Hanover County, Virginia",2024,B19001,B19001_015,"Total:!!$125,000 to $149,999",4620,484,6.368504848748009,High
51085,"Hanover County, Virginia",2024,B19001,B19001_016,"Total:!!$150,000 to $199,999",6249,561,5.457408139709648,High
51085,"Hanover County, Virginia",2024,B19001,B19001_017,"Total:!!$200,000 or more",8223,621,4.590874361962721,High
51087,"Henrico County, Virginia",2024,B19001,B19001_001,Total:,137365,837,0.3704106502134121,High
51087,"Henrico County, Virginia",2024,B19001,B19001_002,"Total:!!Less than $10,000",5065,503,6.037020256423335,High
51087,"Henrico County, Virginia",2024,B19001,B19001_003,"Total:!!$10,000 to $14,999",3483,501,8.7441651024036,High
51087,"Henrico County, Virginia",2024,B19001,B19001_004,"Total:!!$15,000 to $19,999",2805,472,10.229236762403222,High
51087,"Henrico County, Virginia",2024,B19001,B19001_005,"Total:!!$20,000 to $24,999",3406,512,9.138173828769897,High
51087,"Henrico County, Virginia",2024,B19001,B19001_006,"Total:!!$25,000 to $29,999",4067,571,8.53485276631618,High
51087,"Henrico County, Virginia",2024,B19001,B19001_007,"Total:!!$30,000 to $34,999",3727,592,9.655981203458213,High
51087,"Henrico County, Virginia",2024,B19001,B19001_008,"Total:!!$35,000 to $39,999",4360,633,8.825743844287667,High
51087,"Henrico County, Virginia",2024,B19001,B19001_009,"Total:!!$40,000 to $44,999",4205,533,7.705402094047829,High
51087,"Henrico County, Virginia",2024,B19001,B19001_010,"Total:!!$45,000 to $49,999",5362,859,9.738687986721827,High
51087,"Henrico County, Virginia",2024,B19001,B19001_011,"Total:!!$50,000 to $59,999",9149,857,5.694312431707287,High
51087,"Henrico County, Virginia",2024,B19001,B19001_012,"Total:!!$60,000 to $74,999",13400,1022,4.63639250555732,High
51087,"Henrico County, Virginia",2024,B19001,B19001_013,"Total:!!$75,000 to $99,999",17072,975,3.471796902373783,High
51087,"Henrico County, Virginia",2024,B19001,B19001_014,"Total:!!$100,000 to $124,999",13599,953,4.260102264805364,High
51087,"Henrico County, Virginia",2024,B19001,B19001_015,"Total:!!$125,000 to $149,999",11497,994,5.255765148725199,High
51087,"Henrico County, Virginia",2024,B19001,B19001_016,"Total:!!$150,000 to $199,999",14661,864,3.5824838928165605,High
51087,"Henrico County, Virginia",2024,B19001,B19001_017,"Total:!!$200,000 or more",21507,1054,2.979167170143092,High
51127,"New Kent County, Virginia",2024,B19001,B19001_001,Total:,9263,232,1.5225459856467225,High
51127,"New Kent County, Virginia",2024,B19001,B19001_002,"Total:!!Less than $10,000",282,150,32.33525189161223,Low
51127,"New Kent County, Virginia",2024,B19001,B19001_003,"Total:!!$10,000 to $14,999",150,112,45.39007092198582,Low
51127,"New Kent County, Virginia",2024,B19001,B19001_004,"Total:!!$15,000 to $19,999",32,40,75.98784194528875,Low
51127,"New Kent County, Virginia",2024,B19001,B19001_005,"Total:!!$20,000 to $24,999",110,70,38.684719535783366,Low
51127,"New Kent County, Virginia",2024,B19001,B19001_006,"Total:!!$25,000 to $29,999",103,83,48.98633694337061,Low
51127,"New Kent County, Virginia",2024,B19001,B19001_007,"Total:!!$30,000 to $34,999",196,117,36.28807145958688,Low
51127,"New Kent County, Virginia",2024,B19001,B19001_008,"Total:!!$35,000 to $39,999",177,119,40.87029691068638,Low
51127,"New Kent County, Virginia",2024,B19001,B19001_009,"Total:!!$40,000 to $44,999",142,79,33.81994092212852,Low
51127,"New Kent County, Virginia",2024,B19001,B19001_010,"Total:!!$45,000 to $49,999",170,99,35.401394600393346,Low
51127,"New Kent County, Virginia",2024,B19001,B19001_011,"Total:!!$50,000 to $59,999",437,157,21.839983863451415,Medium
51127,"New Kent County, Virginia",2024,B19001,B19001_012,"Total:!!$60,000 to $74,999",658,203,18.754446097135098,Medium
51127,"New Kent County, Virginia",2024,B19001,B19001_013,"Total:!!$75,000 to $99,999",1218,268,13.375856578875132,High
51127,"New Kent County, Virginia",2024,B19001,B19001_014,"Total:!!$100,000 to $124,999",1028,207,12.240843021536788,High
51127,"New Kent County, Virginia",2024,B19001,B19001_015,"Total:!!$125,000 to $149,999",1423,281,12.004263435910689,High
51127,"New Kent County, Virginia",2024,B19001,B19001_016,"Total:!!$150,000 to $199,999",1524,278,11.089039401989645,High
51127,"New Kent County, Virginia",2024,B19001,B19001_017,"Total:!!$200,000 or more",1613,316,11.909315836186607,High
51145,"Powhatan County, Virginia",2024,B19001,B19001_001,Total:,11325,245,1.3151096707529002,High
51145,"Powhatan County, Virginia",2024,B19001,B19001_002,"Total:!!Less than $10,000",224,100,27.138514980460265,Medium
51145,"Powhatan County, Virginia",2024,B19001,B19001_003,"Total:!!$10,000 to $14,999",178,115,39.274614938014416,Low
51145,"Powhatan County, Virginia",2024,B19001,B19001_004,"Total:!!$15,000 to $19,999",102,64,38.14291674116455,Low
51145,"Powhatan County, Virginia",2024,B19001,B19001_005,"Total:!!$20,000 to $24,999",269,161,36.38376967491892,Low
51145,"Powhatan County, Virginia",2024,B19001,B19001_006,"Total:!!$25,000 to $29,999",406,216,32.341623369817476,Low
51145,"Powhatan County, Virginia",2024,B19001,B19001_007,"Total:!!$30,000 to $34,999",131,81,37.587879069119936,Low
51145,"Powhatan County, Virginia",2024,B19001,B19001_008,"Total:!!$35,000 to $39,999",181,110,36.94436514467077,Low
51145,"Powhatan County, Virginia",2024,B19001,B19001_009,"Total:!!$40,000 to $44,999",396,182,27.93896410917688,Medium
51145,"Powhatan County, Virginia",2024,B19001,B19001_010,"Total:!!$45,000 to $49,999",205,136,40.32915709096301,Low
51145,"Powhatan County, Virginia",2024,B19001,B19001_011,"Total:!!$50,000 to $59,999",655,260,24.130490266595515,Medium
51145,"Powhatan County, Virginia",2024,B19001,B19001_012,"Total:!!$60,000 to $74,999",953,262,16.712541103601808,Medium
51145,"Powhatan County, Virginia",2024,B19001,B19001_013,"Total:!!$75,000 to $99,999",1367,259,11.517688991268347,High
51145,"Powhatan County, Virginia",2024,B19001,B19001_014,"Total:!!$100,000 to $124,999",1609,338,12.770113400873884,High
51145,"Powhatan County, Virginia",2024,B19001,B19001_015,"Total:!!$125,000 to $149,999",1027,227,13.43660379480471,High
51145,"Powhatan County, Virginia",2024,B19001,B19001_016,"Total:!!$150,000 to $199,999",1547,298,11.710085016003127,High
51145,"Powhatan County, Virginia",2024,B19001,B19001_017,"Total:!!$200,000 or more",2075,325,9.521368147361482,High
51760,"Richmond city, Virginia",2024,B19001,B19001_001,Total:,104321,766,0.4463660197282709,High
51760,"Richmond city, Virginia",2024,B19001,B19001_002,"Total:!!Less than $10,000",7664,710,5.631666783001568,High
51760,"Richmond city, Virginia",2024,B19001,B19001_003,"Total:!!$10,000 to $14,999",5187,651,7.62954850300875,High
51760,"Richmond city, Virginia",2024,B19001,B19001_004,"Total:!!$15,000 to $19,999",3857,596,9.393570920278371,High
51760,"Richmond city, Virginia",2024,B19001,B19001_005,"Total:!!$20,000 to $24,999",4355,692,9.659441860140495,High
51760,"Richmond city, Virginia",2024,B19001,B19001_006,"Total:!!$25,000 to $29,999",4058,638,9.557465384148689,High
51760,"Richmond city, Virginia",2024,B19001,B19001_007,"Total:!!$30,000 to $34,999",3779,550,8.847486228083369,High
51760,"Richmond city, Virginia",2024,B19001,B19001_008,"Total:!!$35,000 to $39,999",3909,547,8.506594943785714,High
51760,"Richmond city, Virginia",2024,B19001,B19001_009,"Total:!!$40,000 to $44,999",4325,662,9.304777131612699,High
51760,"Richmond city, Virginia",2024,B19001,B19001_010,"Total:!!$45,000 to $49,999",4331,642,9.011165001870308,High
51760,"Richmond city, Virginia",2024,B19001,B19001_011,"Total:!!$50,000 to $59,999",7485,740,6.0099936448378015,High
51760,"Richmond city, Virginia",2024,B19001,B19001_012,"Total:!!$60,000 to $74,999",10246,913,5.416896326062746,High
51760,"Richmond city, Virginia",2024,B19001,B19001_013,"Total:!!$75,000 to $99,999",12727,969,4.628410079043596,High
51760,"Richmond city, Virginia",2024,B19001,B19001_014,"Total:!!$100,000 to $124,999",7538,679,5.47580203564352,High
51760,"Richmond city, Virginia",2024,B19001,B19001_015,"Total:!!$125,000 to $149,999",5961,568,5.792463576570913,High
51760,"Richmond city, Virginia",2024,B19001,B19001_016,"Total:!!$150,000 to $199,999",8002,778,5.910376509216161,High
51760,"Richmond city, Virginia",2024,B19001,B19001_017,"Total:!!$200,000 or more",10897,710,3.960823550052676,High
51,Virginia,2024,B19001,B19001_001,Total:,3365732,7402,0.13369145400264248,High
51,Virginia,2024,B19001,B19001_002,"Total:!!Less than $10,000",142753,2724,1.1599945722133562,High
51,Virginia,2024,B19001,B19001_003,"Total:!!$10,000 to $14,999",92371,2415,1.589335512642473,High
51,Virginia,2024,B19001,B19001_004,"Total:!!$15,000 to $19,999",83258,2643,1.9297688271291473,High
51,Virginia,2024,B19001,B19001_005,"Total:!!$20,000 to $24,999",91709,2570,1.7035514839275716,High
51,Virginia,2024,B19001,B19001_006,"Total:!!$25,000 to $29,999",94119,2221,1.434515852998747,High
51,Virginia,2024,B19001,B19001_007,"Total:!!$30,000 to $34,999",98080,2569,1.5922737843184893,High
51,Virginia,2024,B19001,B19001_008,"Total:!!$35,000 to $39,999",94258,2577,1.6619972305205635,High
51,Virginia,2024,B19001,B19001_009,"Total:!!$40,000 to $44,999",101559,2672,1.599381747971615,High
51,Virginia,2024,B19001,B19001_010,"Total:!!$45,000 to $49,999",100683,2250,1.3585025823775587,High
51,Virginia,2024,B19001,B19001_011,"Total:!!$50,000 to $59,999",198205,3417,1.0480076927506436,High
51,Virginia,2024,B19001,B19001_012,"Total:!!$60,000 to $74,999",284677,4196,0.8960189542602504,High
51,Virginia,2024,B19001,B19001_013,"Total:!!$75,000 to $99,999",406430,5058,0.7565317610595094,High
51,Virginia,2024,B19001,B19001_014,"Total:!!$100,000 to $124,999",341833,4431,0.787992095928888,High
51,Virginia,2024,B19001,B19001_015,"Total:!!$125,000 to $149,999",266447,4441,1.0132206587547312,High
51,Virginia,2024,B19001,B19001_016,"Total:!!$150,000 to $199,999",374192,4998,0.8119622740038336,High
51,Virginia,2024,B19001,B19001_017,"Total:!!$200,000 or more",595158,5645,0.576588224009295,High
5103368,"Ashland town, Virginia",2024,B19001,B19001_001,Total:,2809,215,4.652868926518215,High
5103368,"Ashland town, Virginia",2024,B19001,B19001_002,"Total:!!Less than $10,000",221,138,37.95953733375511,Low
5103368,"Ashland town, Virginia",2024,B19001,B19001_003,"Total:!!$10,000 to $14,999",72,46,38.83823032759203,Low
5103368,"Ashland town, Virginia",2024,B19001,B19001_004,"Total:!!$15,000 to $19,999",112,73,39.62223187147199,Low
5103368,"Ashland town, Virginia",2024,B19001,B19001_005,"Total:!!$20,000 to $24,999",175,96,33.347807207989575,Low
5103368,"Ashland town, Virginia",2024,B19001,B19001_006,"Total:!!$25,000 to $29,999",61,54,53.8143405251881,Low
5103368,"Ashland town, Virginia",2024,B19001,B19001_007,"Total:!!$30,000 to $34,999",161,121,45.6871000018879,Low
5103368,"Ashland town, Virginia",2024,B19001,B19001_008,"Total:!!$35,000 to $39,999",224,118,32.02344767694312,Low
5103368,"Ashland town, Virginia",2024,B19001,B19001_009,"Total:!!$40,000 to $44,999",11,17,93.94860458690246,Low
5103368,"Ashland town, Virginia",2024,B19001,B19001_010,"Total:!!$45,000 to $49,999",80,59,44.83282674772037,Low
5103368,"Ashland town, Virginia",2024,B19001,B19001_011,"Total:!!$50,000 to $59,999",247,98,24.119217848221208,Medium
5103368,"Ashland town, Virginia",2024,B19001,B19001_012,"Total:!!$60,000 to $74,999",278,147,32.14449716822287,Low
5103368,"Ashland town, Virginia",2024,B19001,B19001_013,"Total:!!$75,000 to $99,999",276,96,21.14444297608035,Medium
5103368,"Ashland town, Virginia",2024,B19001,B19001_014,"Total:!!$100,000 to $124,999",213,94,26.827632461435275,Medium
5103368,"Ashland town, Virginia",2024,B19001,B19001_015,"Total:!!$125,000 to $149,999",202,102,30.696078726413678,Low
5103368,"Ashland town, Virginia",2024,B19001,B19001_016,"Total:!!$150,000 to $199,999",144,69,29.12867274569402,Medium
5103368,"Ashland town, Virginia",2024,B19001,B19001_017,"Total:!!$200,000 or more",332,96,17.57791042589812,Medium
51036,"Charles City County, Virginia",2024,S1701,S1701_C01_001,Total!!Population for whom poverty status is determined,6585,31,0.28618048295264403,High
51036,"Charles City County, Virginia",2024,S1701,S1701_C01_002,Total!!Population for whom poverty status is determined!!AGE!!Under 18 years,899,32,2.1638362111227942,High
51036,"Charles City County, Virginia",2024,S1701,S1701_C01_003,Total!!Population for whom poverty status is determined!!AGE!!Under 18 years!!Under 5 years,217,16,4.482232151611503,High
51036,"Charles City County, Virginia",2024,S1701,S1701_C01_004,Total!!Population for whom poverty status is determined!!AGE!!Under 18 years!!5 to 17 years,682,30,2.6740589540864077,High
51036,"Charles City County, Virginia",2024,S1701,S1701_C01_005,Total!!Population for whom poverty status is determined!!AGE!!Under 18 years!!Related children of householder under 18 years,899,32,2.1638362111227942,High
51036,"Charles City County, Virginia",2024,S1701,S1701_C01_006,Total!!Population for whom poverty status is determined!!AGE!!18 to 64 years,3904,10,0.15571279087149334,High
51036,"Charles City County, Virginia",2024,S1701,S1701_C01_007,Total!!Population for whom poverty status is determined!!AGE!!18 to 64 years!!18 to 34 years,1131,49,2.633707696070132,High
51036,"Charles City County, Virginia",2024,S1701,S1701_C01_008,Total!!Population for whom poverty status is determined!!AGE!!18 to 64 years!!35 to 64 years,2773,49,1.0741880289416945,High
51036,"Charles City County, Virginia",2024,S1701,S1701_C01_009,Total!!Population for whom poverty status is determined!!AGE!!60 years and over,2459,69,1.7057864478974945,High
51036,"Charles City County, Virginia",2024,S1701,S1701_C01_010,Total!!Population for whom poverty status is determined!!AGE!!65 years and over,1782,8,0.27290807432651404,High
51036,"Charles City County, Virginia",2024,S1701,S1701_C01_011,Total!!Population for whom poverty status is determined!!SEX!!Male,3260,44,0.820482219777351,High
51036,"Charles City County, Virginia",2024,S1701,S1701_C01_012,Total!!Population for whom poverty status is determined!!SEX!!Female,3325,42,0.7678771396576548,High
51036,"Charles City County, Virginia",2024,S1701,S1701_C01_013,Total!!Population for whom poverty status is determined!!RACE AND HISPANIC OR LATINO ORIGIN!!White alone,2946,35,0.7222198148228395,High
51036,"Charles City County, Virginia",2024,S1701,S1701_C01_014,Total!!Population for whom poverty status is determined!!RACE AND HISPANIC OR LATINO ORIGIN!!Black or African American alone,2691,91,2.0557097337855894,High
51036,"Charles City County, Virginia",2024,S1701,S1701_C01_015,Total!!Population for whom poverty status is determined!!RACE AND HISPANIC OR LATINO ORIGIN!!American Indian and Alaska Native alone,366,39,6.477652100254123,High
51036,"Charles City County, Virginia",2024,S1701,S1701_C01_016,Total!!Population for whom poverty status is determined!!RACE AND HISPANIC OR LATINO ORIGIN!!Asian alone,71,31,26.542232116100863,Medium
51036,"Charles City County, Virginia",2024,S1701,S1701_C01_017,Total!!Population for whom poverty status is determined!!RACE AND HISPANIC OR LATINO ORIGIN!!Native Hawaiian and Other Pacific Islander alone,4,6,91.1854103343465,Low
51036,"Charles City County, Virginia",2024,S1701,S1701_C01_018,Total!!Population for whom poverty status is determined!!RACE AND HISPANIC OR LATINO ORIGIN!!Some other race alone,41,27,40.03261917117651,Low
51036,"Charles City County, Virginia",2024,S1701,S1701_C01_019,Total!!Population for whom poverty status is determined!!RACE AND HISPANIC OR LATINO ORIGIN!!Two or more races,466,98,12.784220619121541,High
51036,"Charles City County, Virginia",2024,S1701,S1701_C01_020,Total!!Population for whom poverty status is determined!!RACE AND HISPANIC OR LATINO ORIGIN!!Hispanic or Latino origin (of any race),138,2,0.881018457336681,High
